 268.5,  20.9,  74.9,   0.0,  26.2,  62.0, 406.2, 794.6,  23.6,  24.0,  25.1,   0.0, 3.51e-06,   0.0,   0.0,   0.0,  68.3
 427.7,  22.8,  69.2,   0.0,  28.3,  54.9, 648.6, 692.1,  24.0,  24.0,  26.0,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 161.2
 573.4,  24.4,  64.4,   0.0,  29.9,  50.5, 873.9, 578.2,  24.0,  24.0,  27.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 717.7,  25.3,  61.7,   0.0,  31.4,  47.2,1118.0, 539.2,  24.0,  24.0,  29.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 723.9,  26.2,  58.3,   0.0,  32.6,  43.9,1132.0, 533.7,  24.0,  24.0,  31.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 588.8,  26.0,  60.9,   0.0,  31.9,  46.7, 912.4, 533.7,  24.1,  24.1,  33.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 585.7,  27.0,  54.0,   0.0,  32.6,  42.4, 893.4, 533.7,  24.9,  24.9,  34.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 498.2,  27.6,  56.0,   0.0,  32.8,  44.5, 753.6, 536.4,  25.0,  25.0,  35.5,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 433.9,  27.1,  55.3,   0.0,  32.8,  43.5, 657.9, 562.0,  24.9,  24.9,  36.0,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 285.8,  25.2,  61.5,   0.0,  30.5,  48.6, 432.5, 579.1,  23.7,  24.0,  35.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 200.0
 103.1,  23.9,  68.2,   0.0,  29.1,  54.3, 154.4, 697.5,  21.2,  23.0,  34.4,   0.0, 3.72e-06,   0.0,   0.0,   0.0, 200.0
  36.1,  21.3,  82.7,   0.0,  25.9,  66.4,  52.5, 479.5,  20.0,  22.0,  32.5,   0.0, 2.77e-07,   0.0,   0.0,   0.0, 152.2
   8.2,  18.8,  92.8,   0.0,  24.0,  71.2,  11.7, 420.7,  19.0,  21.0,  30.1,   0.0,        0,   0.0,   0.0,   0.0,  83.0
   0.7,  18.2,  95.8,   0.0,  23.5,  71.6,   0.2, 420.9,  18.3,  20.3,  28.2,   0.0,        0,   0.0,   0.0,   0.0,  78.2
   0.0,  17.7,  96.5,   0.0,  23.4,  71.6,   0.0, 421.7,  19.3,  21.3,  26.8,   0.0,        0,   0.0,   0.0,   0.0,  38.5
   0.0,  16.7,  94.7,   0.0,  22.7,  73.6,   0.0, 422.6,  20.0,  22.0,  25.7,   0.0,        0,   0.0,   0.0,   0.0,   9.1
   0.0,  15.4,  95.8,   0.0,  21.8,  76.6,   0.0, 424.0,  20.0,  22.0,  24.6,   0.0,        0,   0.0,   0.0,   0.0,   0.6
   0.0,  14.7,  96.1,   0.0,  20.7,  78.4,   0.0, 425.8,  20.0,  22.0,  23.6,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  14.3,  96.9,   0.0,  19.8,  78.5,   0.0, 427.3,  20.0,  22.0,  22.8,   7.8,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  13.9,  97.1,   0.0,  19.6,  76.0,   0.0, 428.6,  20.0,  22.0,  28.9,  40.7,        0,   0.0,   0.0,   0.0,   0.0
   0.9,  14.0,  98.0,   0.0,  23.3,  63.4, 199.9, 732.4,  20.4,  22.4,  31.3,   4.4, 1.37e-06,   0.0,   0.0, 104.4,  10.2
  18.6,  14.8,  98.8,   0.0,  24.8,  62.9, 233.8, 727.6,  21.4,  23.4,  27.8,   0.0, 7.88e-08,   0.0,   0.0, 108.0,  13.6
 108.0,  16.3,  97.3,   0.0,  24.9,  67.3, 251.1, 714.0,  22.2,  24.0,  26.2,   0.0, 1.03e-06,   0.0,   0.0,  46.8,  10.8
 216.3,  17.6,  91.3,   0.0,  25.1,  71.4, 326.0, 798.0,  23.2,  24.0,  25.4,   0.0, 1.33e-06,   0.0,   0.0,   0.0,  14.1
 302.9,  18.4,  86.2,   0.0,  26.0,  67.5, 459.5, 797.0,  23.9,  24.0,  25.4,   0.0, 3.04e-06,   0.0,   0.0,   0.0,  34.8
 415.1,  19.6,  81.0,   0.0,  26.3,  62.4, 631.8, 718.3,  24.0,  24.0,  25.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0,  65.7
 646.7,  20.4,  70.0,   0.0,  27.3,  51.7, 992.0, 575.1,  24.0,  24.0,  26.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 117.2
 766.5,  20.8,  62.7,   0.0,  28.0,  45.5,1190.0, 534.5,  24.0,  24.0,  28.6,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 151.8
 802.9,  21.3,  55.9,   0.0,  28.2,  40.9,1247.0, 514.1,  24.0,  24.0,  30.3,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 163.8
 634.0,  21.7,  58.9,   0.0,  28.4,  43.2, 973.7, 523.8,  24.1,  24.1,  31.7,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 163.3
 578.0,  22.3,  58.0,   0.0,  28.9,  43.0, 880.6, 534.2,  24.9,  24.9,  32.5,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 151.7
 527.0,  21.6,  61.2,   0.0,  28.6,  44.5, 798.7, 547.2,  25.0,  25.0,  32.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 134.0
 431.6,  21.9,  61.3,   0.0,  28.2,  45.9, 654.7, 555.0,  24.9,  24.9,  32.9,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 124.2
 338.8,  21.4,  62.3,   0.0,  27.0,  48.4, 512.7, 555.5,  23.9,  23.9,  32.5,   0.0, 4.17e-06,   0.0,   0.0,   0.0, 108.6
 228.4,  20.3,  66.1,   0.0,  25.7,  51.7, 334.1, 593.9,  22.2,  22.9,  31.4,   0.0, 4.13e-06,   0.0,   0.0,   0.0,  93.4
  71.5,  18.9,  71.8,   0.0,  24.2,  57.0,  88.0, 477.9,  20.0,  21.9,  29.9,   0.0, 2.45e-07,   0.0,   0.0,   0.0,  53.2
   8.6,  17.7,  77.3,   0.0,  22.9,  60.2,   5.8, 422.1,  18.9,  20.9,  28.1,   0.0,        0,   0.0,   0.0,   0.0,  30.4
   0.3,  17.3,  79.2,   0.0,  22.3,  60.8,   0.0, 421.3,  18.3,  20.3,  26.5,   0.0,        0,   0.0,   0.0,   0.0,  29.5
   0.0,  16.3,  81.5,   0.0,  21.6,  62.9,   0.0, 422.0,  19.3,  21.3,  25.2,   0.0,        0,   0.0,   0.0,   0.0,   6.1
   0.0,  15.6,  81.4,   0.0,  20.8,  66.6,   0.0, 423.4,  20.0,  22.0,  23.9,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  15.3,  82.6,   0.0,  20.6,  67.5,   0.0, 424.8,  20.0,  22.0,  23.0,   0.0,        0,   0.0,   0.0,   0.0,   0.0
   0.0,  15.6,  82.7,   0.0,  20.7,  67.1,   0.0, 425.8,  20.0,  22.0,  22.4,   0.0,        0,   0.0,   0.0,   0.0,   0.0
